"Name","Season","Games","PA","PA_G","wRC","wRC_plus","VOL","expectedVOL","corrVOL"
"Carney Lansford",1984,151,651,4.3,84.8,118,0.603,0.629,95.8
"Carney Lansford",1986,151,640,4.2,80.1,110,0.646,0.636,101.5
"Carney Lansford",1987,151,631,4.2,87.9,120,0.597,0.626,95.4
"Carney Lansford",1988,144,607,4.2,63.1,98,0.664,0.655,101.4
"Carney Lansford",1989,147,616,4.2,91.1,136,0.576,0.619,93
"Carney Lansford",1990,132,564,4.3,53.4,90,0.639,0.659,96.9
"Carney Lansford",1992,134,561,4.2,59,102,0.648,0.654,99.1
"Mike Lansing",1993,140,555,4,63.5,98,0.65,0.653,99.5
"Mike Lansing",1994,106,435,4.1,45.4,81,0.662,0.655,101
"Mike Lansing",1995,127,502,4,49.8,78,0.64,0.663,96.5
"Mike Lansing",1996,159,705,4.4,86.1,100,0.624,0.632,98.7
"Mike Lansing",1997,143,631,4.4,85.7,110,0.66,0.623,106
"Mike Lansing",1998,152,638,4.2,71.4,69,0.659,0.649,101.6
"Mike Lansing",2000,130,548,4.2,45.3,47,0.715,0.67,106.8
"Mike Lansing",2001,104,382,3.7,35.2,74,0.673,0.67,100.4
"Gene Larkin",1988,149,594,4,74.8,108,0.634,0.644,98.5
"Gene Larkin",1989,134,520,3.9,59.9,102,0.663,0.655,101.3
"Gene Larkin",1990,118,457,3.9,53.9,102,0.649,0.653,99.4
"Gene Larkin",1992,114,373,3.3,33.9,81,0.683,0.681,100.3
"Tim Laudner",1988,114,418,3.7,49.2,99,0.688,0.658,104.6
"Mike LaValliere",1986,105,350,3.3,27.2,76,0.683,0.685,99.8
"Mike LaValliere",1987,117,390,3.3,45.4,99,0.646,0.668,96.7
"Mike LaValliere",1988,118,409,3.5,40.6,99,0.688,0.673,102.2
"Mike LaValliere",1991,105,377,3.6,42.3,104,0.63,0.662,95.1
"Rudy Law",1980,125,418,3.3,32.9,75,0.698,0.689,101.2
"Rudy Law",1982,116,363,3.1,50.7,119,0.623,0.661,94.2
"Rudy Law",1983,137,551,4,61,96,0.637,0.654,97.3
"Rudy Law",1984,134,534,4,48.3,79,0.645,0.669,96.3
"Rudy Law",1985,119,427,3.6,43.7,85,0.646,0.669,96.5
"Vance Law",1982,107,398,3.7,42.9,94,0.64,0.662,96.7
"Vance Law",1983,137,471,3.4,47.1,87,0.657,0.677,97
"Vance Law",1984,146,533,3.7,58.7,95,0.657,0.665,98.7
"Vance Law",1985,147,621,4.2,83.9,124,0.593,0.629,94.3
"Vance Law",1986,109,402,3.7,33.9,75,0.7,0.675,103.7
"Vance Law",1987,132,492,3.7,62.6,103,0.651,0.651,99.9
"Vance Law",1988,151,621,4.1,81.7,118,0.629,0.635,99.1
"Vance Law",1989,127,454,3.6,43.4,82,0.684,0.675,101.4
"Rick Leach",1986,108,266,2.5,32.5,103,0.703,0.685,102.6
"Rick Leach",1989,105,278,2.6,28.8,98,0.684,0.687,99.5
"Manuel Lee",1988,112,415,3.7,44.9,96,0.632,0.662,95.4
"Manuel Lee",1990,116,421,3.6,35.9,74,0.644,0.678,95
"Manuel Lee",1991,137,485,3.5,30,55,0.661,0.699,94.5
"Manuel Lee",1992,126,457,3.6,44.7,89,0.645,0.672,96
"Joe Lefebvre",1983,114,317,2.8,51.7,147,0.656,0.661,99.2
"Ron LeFlore",1975,135,591,4.4,54.1,79,0.678,0.66,102.8
"Ron LeFlore",1976,135,603,4.5,82.8,128,0.552,0.621,88.9
"Ron LeFlore",1977,154,698,4.5,105.6,126,0.606,0.602,100.6
"Ron LeFlore",1978,155,741,4.8,93.9,113,0.602,0.616,97.7
"Ron LeFlore",1979,148,654,4.4,86.9,106,0.577,0.624,92.5
"Ron LeFlore",1980,139,587,4.2,65.1,100,0.674,0.649,103.9
"Scott Leius",1992,127,449,3.5,38.5,76,0.656,0.682,96.2
"Scott Leius",1995,116,427,3.7,44.3,79,0.649,0.666,97.5
"Johnnie LeMaster",1979,106,372,3.5,31.4,76,0.668,0.678,98.5
"Johnnie LeMaster",1980,125,442,3.5,23.4,57,0.708,0.701,101.1
"Johnnie LeMaster",1981,101,354,3.5,23.3,69,0.663,0.686,96.7
"Johnnie LeMaster",1982,128,474,3.7,20.3,45,0.683,0.705,96.9
"Johnnie LeMaster",1983,139,608,4.4,51.6,79,0.67,0.665,100.7
"Johnnie LeMaster",1984,130,493,3.8,26.5,54,0.687,0.698,98.5
"Mark Lemke",1991,122,308,2.5,24.4,71,0.696,0.705,98.8
"Mark Lemke",1992,146,491,3.4,33.3,69,0.71,0.701,101.2
"Mark Lemke",1993,151,569,3.8,52,78,0.663,0.677,98
"Mark Lemke",1994,103,394,3.8,40.4,88,0.642,0.662,97
"Mark Lemke",1995,116,453,3.9,43.1,79,0.667,0.666,100.2
"Mark Lemke",1996,135,562,4.2,51,73,0.694,0.665,104.3
"Mark Lemke",1997,109,397,3.6,29.5,64,0.679,0.682,99.6
"Chet Lemon",1976,129,498,3.9,42.6,83,0.664,0.675,98.4
"Chet Lemon",1977,150,627,4.2,86.2,117,0.63,0.628,100.4
"Chet Lemon",1978,105,416,4,66,148,0.607,0.628,96.7
"Chet Lemon",1979,148,632,4.3,105,139,0.572,0.601,95.2
"Chet Lemon",1980,147,604,4.1,89.5,130,0.581,0.622,93.4
"Chet Lemon",1982,124,512,4.1,75.1,127,0.635,0.627,101.3
"Chet Lemon",1983,144,573,4,83,126,0.615,0.629,97.7
"Chet Lemon",1984,140,574,4.1,85.6,134,0.61,0.623,97.9
"Chet Lemon",1985,145,575,4,75.5,114,0.636,0.64,99.4
"Chet Lemon",1986,123,457,3.7,53.1,101,0.679,0.658,103.1
"Chet Lemon",1987,146,553,3.8,89.6,130,0.633,0.623,101.5
"Chet Lemon",1988,144,582,4,77.6,120,0.631,0.637,99.1
"Chet Lemon",1989,127,472,3.7,48.1,92,0.65,0.668,97.4
"Chet Lemon",1990,104,378,3.6,46.1,110,0.662,0.657,100.8
"Jeffrey Leonard",1979,130,467,3.6,50.8,104,0.66,0.667,99
"Jeffrey Leonard",1983,139,558,4,73.7,117,0.632,0.639,98.9
"Jeffrey Leonard",1984,135,566,4.2,86.7,140,0.608,0.618,98.4
"Jeffrey Leonard",1985,133,531,4,47.5,84,0.696,0.67,103.9
"Jeffrey Leonard",1987,131,531,4.1,65,104,0.665,0.645,103.1
"Jeffrey Leonard",1988,138,569,4.1,48,77,0.687,0.672,102.3
"Jeffrey Leonard",1989,149,621,4.2,71.3,98,0.651,0.647,100.6
"Jeffrey Leonard",1990,133,525,3.9,47.8,80,0.661,0.67,98.6
"Jesse Levis",1996,100,274,2.7,27.2,69,0.669,0.686,97.6
"Mark Lewis",1992,114,446,3.9,42,85,0.646,0.666,97
"Mark Lewis",1996,145,599,4.1,68.8,83,0.676,0.648,104.3
"Mark Lewis",1997,118,372,3.2,43,97,0.684,0.672,101.7
"Mark Lewis",1998,142,580,4.1,53.3,73,0.677,0.667,101.5
"Jim Leyritz",1997,121,456,3.8,60.4,106,0.653,0.647,101
"Jim Leyritz",1998,112,328,2.9,52.1,127,0.68,0.659,103.3
"Sixto Lezcano",1975,129,489,3.8,53.6,102,0.662,0.661,100.2
"Sixto Lezcano",1976,145,580,4,68.2,115,0.593,0.65,91.2
"Sixto Lezcano",1977,108,457,4.2,71.6,135,0.598,0.621,96.3
"Sixto Lezcano",1978,129,519,4,74.7,136,0.634,0.631,100.4
"Sixto Lezcano",1979,138,566,4.1,109.2,165,0.568,0.59,96.2
"Sixto Lezcano",1980,112,460,4.1,49.7,97,0.678,0.653,103.8
"Sixto Lezcano",1982,138,559,4.1,84.9,145,0.616,0.623,98.9
"Sixto Lezcano",1983,115,418,3.6,43.2,96,0.677,0.667,101.5
"Sixto Lezcano",1984,100,294,2.9,47.1,142,0.677,0.658,102.9
"Jose Lind",1988,153,668,4.4,58.3,85,0.642,0.665,96.5
"Jose Lind",1989,152,637,4.2,39.2,63,0.686,0.692,99.2
"Jose Lind",1990,149,561,3.8,40.2,72,0.662,0.691,95.8
"Jose Lind",1991,148,545,3.7,44.1,79,0.643,0.686,93.7
"Jose Lind",1992,134,507,3.8,22.1,48,0.681,0.706,96.5
"Jose Lind",1993,133,464,3.5,25.1,47,0.669,0.703,95.1
"Larry Lintz",1974,110,388,3.5,30.3,76,0.645,0.682,94.6
"Nelson Liriano",1989,131,478,3.6,53,100,0.626,0.664,94.2
"Nelson Liriano",1990,103,400,3.9,35.5,77,0.685,0.668,102.6
"Nelson Liriano",1995,107,289,2.7,34.2,94,0.714,0.681,104.9
"Nelson Liriano",1996,111,234,2.1,23.3,78,0.703,0.702,100.1
"Pat Listach",1992,148,649,4.4,70.4,101,0.597,0.646,92.4
"Bryan Little",1983,102,411,4,43.8,98,0.66,0.656,100.7
"Scott Livingstone",1992,115,382,3.3,39.5,93,0.656,0.674,97.3
"Gene Locklear",1975,100,263,2.6,37,132,0.675,0.673,100.2
"Steve Lombardozzi",1986,148,515,3.5,47.3,77,0.66,0.683,96.6
"Steve Lombardozzi",1987,131,479,3.7,41.9,69,0.671,0.678,98.9
"Davey Lopes",1974,136,613,4.5,72.6,114,0.632,0.635,99.6
"Davey Lopes",1975,155,726,4.7,83.7,109,0.627,0.631,99.4
"Davey Lopes",1976,116,491,4.2,52.1,101,0.612,0.652,93.9
"Davey Lopes",1977,133,589,4.4,77.9,115,0.592,0.627,94.5
"Davey Lopes",1978,149,665,4.5,86.8,123,0.591,0.624,94.7
"Davey Lopes",1979,153,692,4.5,104.5,133,0.605,0.603,100.3
"Davey Lopes",1980,139,625,4.5,60,92,0.668,0.653,102.2
"Davey Lopes",1982,128,496,3.9,49.5,90,0.669,0.665,100.6
"Davey Lopes",1983,144,561,3.9,68.3,112,0.647,0.65,99.6
"Torey Lovullo",1993,113,409,3.6,40.7,83,0.686,0.669,102.5
"John Lowenstein",1974,139,574,4.1,51.7,85,0.688,0.667,103.1
"John Lowenstein",1982,120,384,3.2,73.6,173,0.631,0.633,99.7
"John Lowenstein",1983,121,366,3,58,137,0.657,0.656,100.2
"John Lowenstein",1984,103,307,3,32.6,94,0.638,0.678,94.1
"Mike Lum",1974,105,411,3.9,38.4,82,0.682,0.665,102.5
"Mike Lum",1975,121,406,3.4,32.6,66,0.699,0.687,101.8
"Mike Lum",1979,106,242,2.3,22,74,0.699,0.699,100
"Greg Luzinski",1975,161,703,4.4,119.5,152,0.579,0.589,98.4
"Greg Luzinski",1976,149,605,4.1,94,138,0.59,0.617,95.6
"Greg Luzinski",1977,149,645,4.3,119.1,157,0.566,0.582,97.2
"Greg Luzinski",1978,155,657,4.2,107.4,152,0.619,0.603,102.7
"Greg Luzinski",1979,137,525,3.8,67.6,108,0.648,0.647,100.1
"Greg Luzinski",1980,106,438,4.1,57.6,118,0.612,0.639,95.8
"Greg Luzinski",1981,104,441,4.2,68.2,146,0.607,0.623,97.5
"Greg Luzinski",1982,159,686,4.3,101.7,128,0.616,0.612,100.7
"Greg Luzinski",1983,144,593,4.1,90.7,130,0.636,0.619,102.8
"Greg Luzinski",1984,125,477,3.8,52.2,93,0.637,0.66,96.5
"Fred Lynn",1975,143,605,4.2,109.5,161,0.576,0.592,97.3
"Fred Lynn",1976,131,566,4.3,85,135,0.576,0.617,93.4
"Fred Lynn",1977,129,564,4.4,70.4,100,0.636,0.634,100.3
"Fred Lynn",1978,150,627,4.2,95.4,136,0.604,0.615,98.2
"Fred Lynn",1979,147,622,4.2,136.4,174,0.53,0.559,94.8
"Fred Lynn",1980,109,478,4.4,75.9,131,0.594,0.614,96.7
"Fred Lynn",1982,135,545,4,88.7,142,0.57,0.616,92.5
"Fred Lynn",1983,116,500,4.3,70.7,125,0.637,0.626,101.7
"Fred Lynn",1984,140,600,4.3,89.7,133,0.596,0.616,96.8
"Fred Lynn",1985,123,508,4.1,67,115,0.627,0.637,98.4
"Fred Lynn",1986,112,456,4.1,74.7,138,0.616,0.62,99.4
"Fred Lynn",1987,107,438,4.1,58.2,109,0.634,0.639,99.2
"Fred Lynn",1988,112,432,3.9,56.9,117,0.659,0.645,102.2
"Fred Lynn",1989,117,406,3.5,46.1,100,0.68,0.665,102.2
"Steve Lyons",1985,126,409,3.2,42.7,86,0.667,0.678,98.4
"Steve Lyons",1988,131,526,4,52,91,0.644,0.663,97.2
"Steve Lyons",1989,136,494,3.6,45,85,0.637,0.678,94
"Kevin Maas",1991,148,592,4,71.1,103,0.651,0.648,100.5
"Mike Macfarlane",1990,121,440,3.6,44.2,90,0.692,0.67,103.3
"Mike Macfarlane",1992,129,451,3.5,55.2,108,0.679,0.661,102.7
"Mike Macfarlane",1993,117,451,3.9,70.8,127,0.599,0.63,95.1
"Mike Macfarlane",1995,110,420,3.8,49,86,0.644,0.655,98.3
"Mike Macfarlane",1996,112,419,3.7,60.4,104,0.635,0.642,98.9
"Pete Mackanin",1975,127,495,3.9,41.2,74,0.675,0.675,99.9
"Pete Mackanin",1976,110,401,3.6,29.3,64,0.693,0.683,101.5
"Pete Mackanin",1980,104,342,3.3,29.2,75,0.7,0.681,102.8
"Shane Mack",1987,101,267,2.6,24.1,77,0.681,0.691,98.5
"Shane Mack",1990,117,353,3,55.1,138,0.639,0.657,97.3
"Shane Mack",1991,133,489,3.7,82.3,140,0.632,0.626,101
"Shane Mack",1992,156,692,4.4,109.1,142,0.576,0.599,96.1
"Shane Mack",1993,128,553,4.3,68,100,0.659,0.637,103.4
"Elliott Maddox",1974,128,550,4.3,74.5,132,0.574,0.629,91.3
"Elliott Maddox",1978,117,469,4,53.9,109,0.616,0.651,94.6
"Elliott Maddox",1980,130,478,3.7,44.6,89,0.683,0.674,101.3
"Garry Maddox",1974,134,574,4.3,65.2,98,0.623,0.645,96.6
"Garry Maddox",1975,115,478,4.2,57.5,104,0.669,0.644,103.9
"Garry Maddox",1976,143,586,4.1,85.2,132,0.556,0.625,88.9
"Garry Maddox",1977,138,604,4.4,72.5,102,0.629,0.637,98.8
"Garry Maddox",1978,154,645,4.2,71.8,103,0.645,0.649,99.3
"Garry Maddox",1979,148,577,3.9,63.3,92,0.68,0.659,103.2
"Garry Maddox",1980,142,583,4.1,49.5,78,0.676,0.672,100.6
"Garry Maddox",1982,116,428,3.7,47.9,99,0.657,0.661,99.4
"Bill Madlock",1974,128,509,4,70.5,120,0.61,0.636,95.9
"Bill Madlock",1975,130,565,4.3,92.9,139,0.564,0.605,93.1
"Bill Madlock",1976,142,588,4.1,97.1,149,0.551,0.609,90.5
"Bill Madlock",1977,140,585,4.2,72.7,110,0.625,0.639,97.8
"Bill Madlock",1978,122,509,4.2,73.1,142,0.612,0.628,97.5
"Bill Madlock",1979,154,623,4,80.5,114,0.637,0.639,99.7
"Bill Madlock",1980,137,546,4,61.1,101,0.608,0.654,92.9
"Bill Madlock",1982,154,634,4.1,91.1,133,0.604,0.624,96.7
"Bill Madlock",1983,130,530,4.1,76.4,129,0.587,0.629,93.3
"Bill Madlock",1984,103,435,4.2,34.5,70,0.699,0.667,104.8
"Bill Madlock",1985,144,577,4,72,112,0.614,0.644,95.3
"Bill Madlock",1986,111,421,3.8,49.5,107,0.634,0.655,96.8
"Bill Madlock",1987,108,445,4.1,57.3,109,0.661,0.641,103.2
"Dave Magadan",1988,110,380,3.5,47.5,123,0.626,0.659,95
"Dave Magadan",1989,127,429,3.4,54.4,122,0.64,0.661,96.8
"Dave Magadan",1990,144,541,3.8,88,147,0.621,0.624,99.5
"Dave Magadan",1991,124,517,4.2,62.7,113,0.637,0.643,99.1
"Dave Magadan",1993,136,544,4,66.5,102,0.607,0.647,93.9
"Dave Magadan",1995,127,422,3.3,63.8,131,0.603,0.649,92.8
"Dave Magadan",1997,123,328,2.7,48.8,122,0.668,0.671,99.5
"Dave Magadan",1999,113,300,2.7,36.5,98,0.676,0.681,99.2
"Candy Maldonado",1984,106,278,2.6,30.7,102,0.68,0.686,99.2
"Candy Maldonado",1985,104,235,2.3,17.8,76,0.718,0.704,102.1
"Candy Maldonado",1986,133,432,3.2,51.8,109,0.709,0.67,105.8
"Candy Maldonado",1987,118,489,4.1,74.1,127,0.615,0.624,98.5
"Candy Maldonado",1988,141,552,3.9,58.6,103,0.657,0.661,99.4
"Candy Maldonado",1989,126,389,3.1,36.7,92,0.692,0.686,100.8
"Candy Maldonado",1990,155,651,4.2,84.5,114,0.61,0.633,96.4
"Candy Maldonado",1992,137,560,4.1,80.6,128,0.604,0.628,96.2
"Angel Mangual",1974,113,387,3.4,31.6,83,0.713,0.683,104.4
"Pepe Mangual",1975,140,609,4.3,63.4,90,0.644,0.651,98.9
"Pepe Mangual",1976,103,385,3.7,43.6,104,0.623,0.659,94.6
"Rick Manning",1975,120,535,4.5,58.9,102,0.626,0.643,97.3
"Rick Manning",1976,138,606,4.4,70.9,116,0.622,0.639,97.3
"Rick Manning",1978,148,616,4.2,54.3,82,0.67,0.669,100.2
"Rick Manning",1979,144,632,4.4,53.4,73,0.67,0.666,100.6
"Rick Manning",1980,138,555,4,42.1,71,0.676,0.68,99.4
"Rick Manning",1981,101,404,4,38.2,88,0.676,0.662,102.1
"Rick Manning",1982,152,619,4.1,64.3,88,0.628,0.659,95.3
"Rick Manning",1983,156,615,3.9,46.4,69,0.654,0.687,95.3
"Rick Manning",1984,113,380,3.4,40.3,95,0.664,0.671,98.9
"Fred Manrique",1987,102,330,3.2,29,75,0.688,0.681,101
"Fred Manrique",1988,122,387,3.2,29.7,74,0.687,0.692,99.2
"Fred Manrique",1989,117,412,3.5,45.3,102,0.592,0.666,88.8
"Kirt Manwaring",1992,106,389,3.7,35.4,90,0.679,0.671,101.1
"Kirt Manwaring",1993,128,486,3.8,46.4,89,0.687,0.67,102.6
"Kirt Manwaring",1995,116,424,3.7,35,73,0.678,0.678,100
"Kirt Manwaring",1998,103,335,3.3,32.8,57,0.672,0.676,99.4
"Mike Marshall",1983,140,518,3.7,69,121,0.643,0.648,99.3
"Mike Marshall",1984,133,541,4.1,65.5,114,0.657,0.645,101.8
"Mike Marshall",1985,135,564,4.2,85.5,141,0.602,0.619,97.2
"Mike Marshall",1987,104,428,4.1,56.9,111,0.642,0.639,100.5
"Mike Marshall",1988,143,577,4,70.5,120,0.66,0.646,102.2
"Mike Marshall",1989,105,419,4,49.6,113,0.607,0.65,93.4
"Carmelo Martinez",1984,147,570,3.9,68.9,111,0.635,0.651,97.6
"Carmelo Martinez",1985,150,610,4.1,85.6,128,0.633,0.629,100.6
"Carmelo Martinez",1986,109,283,2.6,32.8,104,0.689,0.685,100.6
"Carmelo Martinez",1987,138,525,3.8,74.5,117,0.638,0.639,99.9
"Carmelo Martinez",1988,120,405,3.4,45.1,107,0.707,0.669,105.6
"Carmelo Martinez",1989,105,301,2.9,28.1,88,0.723,0.686,105.4
"Carmelo Martinez",1991,103,321,3.1,34.3,94,0.687,0.675,101.7
"Carlos Martinez",1989,105,379,3.6,45.9,110,0.64,0.657,97.3
"Dave Martinez",1987,136,520,3.8,72.5,106,0.618,0.64,96.6
"Dave Martinez",1988,131,494,3.8,45.3,85,0.679,0.673,100.9
"Dave Martinez",1989,117,396,3.4,42.6,103,0.661,0.671,98.5
"Dave Martinez",1990,117,421,3.6,49.6,104,0.686,0.66,103.9
"Dave Martinez",1991,116,427,3.7,51.3,111,0.705,0.656,107.4
"Dave Martinez",1992,132,445,3.4,42.4,91,0.69,0.68,101.4
"Dave Martinez",1995,107,349,3.3,47,114,0.649,0.659,98.4
"Dave Martinez",1996,134,498,3.7,82.4,124,0.585,0.626,93.4
"Dave Martinez",1997,142,573,4,69.7,103,0.648,0.646,100.3
"Dave Martinez",1999,138,594,4.3,70.7,93,0.65,0.64,101.6
"Dave Martinez",2000,130,513,3.9,56.8,82,0.649,0.656,98.9
"Dave Martinez",2001,116,259,2.2,31.5,94,0.692,0.694,99.8
"Felix Martinez",2000,104,353,3.4,24.3,57,0.693,0.687,100.9
"Jerry Martin",1978,107,298,2.8,38.9,118,0.692,0.674,102.7
"Jerry Martin",1979,147,579,3.9,74.6,101,0.654,0.643,101.7
"Jerry Martin",1980,139,540,3.9,53.9,84,0.694,0.666,104.2
"Jerry Martin",1982,147,565,3.8,64.1,97,0.678,0.658,103
"Manny Martinez",1999,117,357,3.1,24.4,53,0.715,0.697,102.6
"Ted Martinez",1974,109,355,3.3,20.2,57,0.701,0.696,100.7
"Jim Mason",1974,146,487,3.3,44.5,90,0.691,0.687,100.6
"Gary Matthews",1974,154,638,4.1,91.3,125,0.623,0.624,99.8
"Gary Matthews",1975,116,494,4.3,70.7,123,0.631,0.626,100.8
"Gary Matthews",1976,156,671,4.3,94.9,127,0.604,0.619,97.6
"Gary Matthews",1977,148,627,4.2,87.3,109,0.641,0.625,102.6
"Gary Matthews",1978,129,542,4.2,80.1,125,0.623,0.623,100.1
"Gary Matthews",1979,156,695,4.5,110.3,128,0.625,0.597,104.7
"Gary Matthews",1980,155,619,4,74.6,102,0.658,0.648,101.6
"Gary Matthews",1981,101,428,4.2,66.7,144,0.593,0.623,95.2
"Gary Matthews",1982,162,690,4.3,93,119,0.624,0.625,99.8
"Gary Matthews",1983,132,526,4,62.2,105,0.648,0.65,99.7
"Gary Matthews",1984,147,608,4.1,96.9,135,0.582,0.612,95.1
"Gary Matthews",1986,123,432,3.5,66.9,127,0.638,0.641,99.5
"Don Mattingly",1984,151,662,4.4,111.9,153,0.583,0.593,98.4
"Don Mattingly",1985,159,727,4.6,124.6,151,0.588,0.579,101.5
"Don Mattingly",1986,162,742,4.6,137.6,160,0.545,0.564,96.7
"Don Mattingly",1987,141,630,4.5,108.4,142,0.579,0.59,98.1
"Don Mattingly",1988,144,651,4.5,88.8,123,0.629,0.618,101.7
"Don Mattingly",1989,158,693,4.4,95.3,127,0.617,0.619,99.7
"Don Mattingly",1990,102,428,4.2,32.9,72,0.683,0.669,102.1
"Don Mattingly",1991,152,646,4.2,73.3,99,0.629,0.646,97.4
"Don Mattingly",1992,155,686,4.4,79.6,107,0.63,0.638,98.7
"Don Mattingly",1993,134,596,4.4,83,118,0.628,0.62,101.2
"Don Mattingly",1995,127,507,4,59.6,96,0.631,0.65,97.1
"Len Matuszek",1985,100,242,2.4,18.6,68,0.715,0.699,102.2
"John Mayberry",1974,126,513,4.1,66.4,123,0.649,0.64,101.5
"John Mayberry",1975,156,683,4.4,123.8,166,0.581,0.58,100.2
"John Mayberry",1976,161,690,4.3,67.6,94,0.685,0.659,104
"John Mayberry",1977,151,641,4.2,73.4,100,0.665,0.645,103.1
"John Mayberry",1978,152,587,3.9,71.2,107,0.665,0.651,102.2
"John Mayberry",1979,136,541,4,80.5,122,0.609,0.628,97
"John Mayberry",1980,149,588,3.9,81.7,119,0.654,0.635,103
"Carlos May",1974,149,604,4.1,54.2,82,0.693,0.67,103.4
"Carlos May",1975,128,534,4.2,63.7,110,0.623,0.644,96.8
"Carlos May",1976,107,405,3.8,43,104,0.619,0.661,93.6
"Dave May",1974,133,515,3.9,36.9,70,0.667,0.685,97.4
"Dave May",1976,100,243,2.4,19.4,67,0.707,0.698,101.3
"Dave May",1977,112,381,3.4,36,82,0.68,0.677,100.5
"Derrick May",1992,116,371,3.2,35.4,88,0.705,0.681,103.5
"Derrick May",1993,128,503,3.9,60.7,99,0.641,0.65,98.6
"Derrick May",1994,100,378,3.8,46,97,0.688,0.653,105.4
"Derrick May",1995,110,348,3.2,45.1,105,0.659,0.664,99.2
"Derrick May",1996,105,294,2.8,28.5,87,0.671,0.686,97.8
"Lee May",1974,152,590,3.9,68.9,107,0.675,0.654,103.2
"Lee May",1975,145,626,4.3,70.1,107,0.656,0.645,101.7
"Lee May",1976,147,583,4,70.1,126,0.668,0.649,103
"Lee May",1977,150,629,4.2,66.9,99,0.68,0.653,104.1
"Lee May",1978,148,590,4,60.1,98,0.687,0.662,103.7
"Lee May",1979,124,491,4,51.2,92,0.701,0.659,106.3
"Milt May",1974,123,453,3.7,53.1,112,0.651,0.658,98.9
"Milt May",1975,110,420,3.8,30.5,72,0.674,0.68,99.2
"Milt May",1977,114,438,3.8,38.1,76,0.695,0.672,103.4
"Milt May",1978,105,387,3.7,35.7,84,0.688,0.67,102.6
"Milt May",1980,111,393,3.5,35.9,90,0.67,0.675,99.2
"Milt May",1982,114,429,3.8,40.4,92,0.691,0.669,103.3
"Lee Mazzilli",1977,157,618,3.9,62,91,0.656,0.666,98.5
"Lee Mazzilli",1978,148,619,4.2,81,125,0.646,0.633,102
"Lee Mazzilli",1979,158,693,4.4,109.4,137,0.57,0.6,95
"Lee Mazzilli",1980,152,668,4.4,90.7,127,0.607,0.621,97.7
"Lee Mazzilli",1983,108,305,2.8,35.3,103,0.725,0.679,106.7
"Lee Mazzilli",1984,110,309,2.8,32.1,92,0.682,0.685,99.6
"Bake McBride",1974,148,625,4.2,77.8,114,0.607,0.638,95.2
"Bake McBride",1975,116,455,3.9,57.4,114,0.634,0.647,98
"Bake McBride",1977,127,446,3.5,70.5,132,0.638,0.639,99.8
"Bake McBride",1978,119,510,4.3,54.1,96,0.654,0.65,100.6
"Bake McBride",1979,151,637,4.2,74.9,98,0.621,0.643,96.5
"Bake McBride",1980,137,593,4.3,78.9,119,0.611,0.628,97.2
"Willie McCovey",1974,128,443,3.5,76.6,163,0.631,0.632,99.9
"Willie McCovey",1975,122,475,3.9,64.7,127,0.634,0.641,98.9
"Willie McCovey",1977,141,548,3.9,79.8,129,0.631,0.633,99.7
"Willie McCovey",1978,108,390,3.6,36.9,92,0.688,0.671,102.5
"Willie McCovey",1979,117,394,3.4,44.7,100,0.698,0.668,104.5
"Oddibe McDowell",1985,110,452,4.1,51.9,98,0.671,0.649,103.4
"Oddibe McDowell",1986,153,643,4.2,81.9,106,0.648,0.635,102
"Oddibe McDowell",1987,127,463,3.6,57.4,97,0.681,0.656,103.8
"Oddibe McDowell",1988,119,487,4.1,48.1,86,0.656,0.66,99.4
"Oddibe McDowell",1989,143,578,4,67.7,104,0.65,0.649,100.1
"Oddibe McDowell",1990,108,329,3,31.2,77,0.687,0.683,100.5
"Willie McGee",1982,120,439,3.7,47.2,97,0.673,0.664,101.3
"Willie McGee",1983,146,631,4.3,65,92,0.638,0.653,97.8
"Willie McGee",1984,143,604,4.2,69.2,103,0.637,0.646,98.6
"Willie McGee",1985,152,652,4.3,109.4,151,0.596,0.597,99.8
"Willie McGee",1986,124,539,4.3,50.7,85,0.685,0.658,104.1
"Willie McGee",1987,153,652,4.3,75.2,94,0.623,0.643,96.8
"Willie McGee",1988,137,600,4.4,64.4,100,0.642,0.647,99.2
"Willie McGee",1990,154,665,4.3,91.1,120,0.58,0.623,93.1
"Willie McGee",1991,130,543,4.2,69.3,121,0.602,0.638,94.4
"Willie McGee",1992,138,510,3.7,52.6,101,0.66,0.668,98.7
"Willie McGee",1993,129,519,4,60.9,104,0.64,0.65,98.5
"Willie McGee",1996,119,331,2.8,42.4,103,0.688,0.677,101.7
"Willie McGee",1997,121,323,2.7,40.5,101,0.673,0.681,98.8
"Willie McGee",1998,113,286,2.5,19.1,56,0.701,0.706,99.3
"Willie McGee",1999,129,290,2.2,16.1,43,0.694,0.722,96.1
"Mark McGwire",1987,151,641,4.2,121.1,157,0.612,0.582,105.2
"Mark McGwire",1988,154,635,4.1,95.1,137,0.598,0.619,96.6
"Mark McGwire",1989,142,587,4.1,82.6,131,0.63,0.628,100.3
"Mark McGwire",1990,156,650,4.2,99.8,143,0.626,0.613,102.1
"Mark McGwire",1991,151,585,3.9,68.7,105,0.663,0.654,101.4
"Mark McGwire",1992,139,571,4.1,102,171,0.616,0.6,102.6
"Mark McGwire",1995,104,422,4.1,97.6,183,0.583,0.584,99.8
"Mark McGwire",1996,130,548,4.2,136,190,0.529,0.549,96.4
"Mark McGwire",1997,156,657,4.2,128,161,0.625,0.576,108.6
